flybaseCG	module	DE_condition	padj
CR32864	3	celltype_JW18_vs_S2	0.000678038762257996
CR32867	3	celltype_JW18_vs_S2	1.7710907410631e-06
CR40172	3	celltype_JW18_vs_S2	2.39752883024425e-30
CR40341	3	celltype_JW18_vs_S2	8.44590722560305e-34
CR40465	3	celltype_JW18_vs_S2	3.38145964505403e-31
CR42652	3	celltype_JW18_vs_S2	0.000678038762257996
CR43592	3	celltype_JW18_vs_S2	4.18482436172295e-36
CR43629	3	celltype_JW18_vs_S2	6.29814306304819e-11
CR43653	3	celltype_JW18_vs_S2	2.79345757713517e-18
CR43889	3	celltype_JW18_vs_S2	2.3623041753546e-05
CR44105	3	celltype_JW18_vs_S2	4.64390762337167e-69
CR44119	3	celltype_JW18_vs_S2	1.21771834754471e-50
CR44265	3	celltype_JW18_vs_S2	0.00352705578922664
CR44368	3	celltype_JW18_vs_S2	2.8236785281524e-05
CR44663	3	celltype_JW18_vs_S2	3.4166255588668e-28
CR44664	3	celltype_JW18_vs_S2	9.58308457668913e-30
CR44744	3	celltype_JW18_vs_S2	6.83199575889902e-62
CR44786	3	celltype_JW18_vs_S2	1.45204825806821e-43
CR44813	3	celltype_JW18_vs_S2	2.77363175122148e-66
CR44830	3	celltype_JW18_vs_S2	2.80105041602464e-27
CR45189	3	celltype_JW18_vs_S2	1.42067147531635e-26
CR45939	3	celltype_JW18_vs_S2	7.40185765379979e-05
CR46194	3	celltype_JW18_vs_S2	6.28993258499317e-47
CR46253	3	celltype_JW18_vs_S2	1.34841947740257e-113
CR46342	3	celltype_JW18_vs_S2	4.7214067581656e-277
CR46487	3	celltype_JW18_vs_S2	2.43884869695937e-89
CR46489	3	celltype_JW18_vs_S2	1.7051629863658e-69
CG10009	8	wMel_vs_uninf	4.19611894305449e-11
CG10082	8	celltypeJW18.infectionwMel	9.63791093796385e-27
CG10117	8	celltypeJW18.infectionwMel	4.31033281808781e-24
CG10132	8	celltypeJW18.infectionwMel	1.08313405281308e-16
CG10151	8	wMel_vs_uninf	1.26873733775692e-37
CG10278	8	wMel_vs_uninf	2.1067270536923e-97
CG10385	8	wMel_vs_uninf	2.78337870850906e-08
CG10433	8	wMel_vs_uninf	1.09336874022873e-258
CG10542	8	wMel_vs_uninf	2.84436565572634e-69
CG10575	8	celltypeJW18.infectionwMel	3.1324598507741e-24
CG10719	8	celltypeJW18.infectionwMel	4.30187905346393e-12
CG10793	8	wMel_vs_uninf	2.44012373441864e-31
CG1098	8	wMel_vs_uninf	7.84566857035674e-16
CG11024	8	wMel_vs_uninf	3.43095345337761e-21
CG1104	8	wMel_vs_uninf	3.31977748080566e-10
CG11081	8	wMel_vs_uninf	5.30104040982357e-35
CG11143	8	celltypeJW18.infectionwMel	4.7196051492236e-166
CG11175	8	celltypeJW18.infectionwMel	6.48560191374553e-27
CG11178	8	wMel_vs_uninf	4.58500543580266e-46
CG11263	8	wMel_vs_uninf	9.4770553826059e-52
CG11278	8	wMel_vs_uninf	1.46631315932194e-62
CG11331	8	wMel_vs_uninf	7.60482302826214e-28
CG11405	8	celltypeJW18.infectionwMel	1.8127004107059e-63
CG11416	8	wMel_vs_uninf	1.15743690245561e-05
CG11550	8	wMel_vs_uninf	6.03891624950898e-130
CG11622	8	celltypeJW18.infectionwMel	0.00594880922967275
CG11737	8	celltypeJW18.infectionwMel	3.61372579099645e-15
CG11821	8	wMel_vs_uninf	1.83784709727314e-49
CG11897	8	celltypeJW18.infectionwMel	0
CG12008	8	wMel_vs_uninf	4.81804495629477e-118
CG12096	8	wMel_vs_uninf	2.2917139519043e-07
CG1210	8	celltypeJW18.infectionwMel	3.32115761642795e-119
CG12105	8	wMel_vs_uninf	2.14118684085254e-236
CG12177	8	wMel_vs_uninf	1.90013595730817e-08
CG12259	8	wMel_vs_uninf	2.17922901144451e-14
CG12261	8	wMel_vs_uninf	5.86033406487517e-29
CG12284	8	celltypeJW18.infectionwMel	1.67070966844594e-271
CG12296	8	wMel_vs_uninf	1.54754804554083e-51
CG12408	8	wMel_vs_uninf	6.55953195783242e-93
CG12592	8	wMel_vs_uninf	6.12651126875538e-11
CG12717	8	wMel_vs_uninf	4.83078676017558e-10
CG12740	8	wMel_vs_uninf	3.06399526725294e-11
CG12819	8	wMel_vs_uninf	3.71657024983655e-79
CG13194	8	wMel_vs_uninf	1.11422028896669e-267
CG13380	8	wMel_vs_uninf	8.30277569718484e-132
CG1349	8	celltypeJW18.infectionwMel	1.20184684140331e-25
CG1360	8	wMel_vs_uninf	5.44321204455449e-13
CG13671	8	celltypeJW18.infectionwMel	1.35435548697924e-25
CG13676	8	celltypeJW18.infectionwMel	6.30629059583724e-28
CG13741	8	wMel_vs_uninf	5.95989208784163e-237
CG13743	8	wMel_vs_uninf	6.58346664169437e-43
CG13746	8	wMel_vs_uninf	2.56979504734567e-13
CG13969	8	wMel_vs_uninf	8.12544236463158e-61
CG14039	8	wMel_vs_uninf	8.96644152487492e-23
CG14057	8	celltypeJW18.infectionwMel	3.88284029767498e-05
CG14095	8	wMel_vs_uninf	2.18190612459824e-28
CG14101	8	celltypeJW18.infectionwMel	1.69755456321243e-05
CG14269	8	wMel_vs_uninf	4.48048798609379e-34
CG14693	8	celltypeJW18.infectionwMel	3.96512456700867e-17
CG14741	8	wMel_vs_uninf	0
CG14764	8	wMel_vs_uninf	3.70459960848884e-73
CG14782	8	wMel_vs_uninf	5.1982277137109e-96
CG14792	8	wMel_vs_uninf	8.34140573568944e-63
CG14855	8	wMel_vs_uninf	3.81160720569912e-53
CG14864	8	celltypeJW18.infectionwMel	2.02720323849883e-39
CG14975	8	wMel_vs_uninf	2.02377413718446e-16
CG1499	8	wMel_vs_uninf	5.70745410447516e-70
CG14992	8	celltypeJW18.infectionwMel	0
CG14995	8	wMel_vs_uninf	0
CG1503	8	wMel_vs_uninf	9.35077620586416e-154
CG15319	8	wMel_vs_uninf	1.61898409994613e-28
CG1550	8	wMel_vs_uninf	1.00661178760896e-15
CG1559	8	wMel_vs_uninf	1.7053726738445e-20
CG15636	8	wMel_vs_uninf	2.32370841255428e-179
CG15735	8	wMel_vs_uninf	1.97081477805729e-33
CG15835	8	wMel_vs_uninf	8.42867995524644e-06
CG16912	8	wMel_vs_uninf	0.000239151759017319
CG16916	8	wMel_vs_uninf	7.46607792443695e-05
CG17100	8	wMel_vs_uninf	5.13458457423203e-45
CG17150	8	wMel_vs_uninf	1.25220762478962e-69
CG17299	8	wMel_vs_uninf	1.60660040598486e-116
CG17577	8	wMel_vs_uninf	1.2323757145113e-33
CG1759	8	wMel_vs_uninf	2.05233303204757e-65
CG17604	8	wMel_vs_uninf	1.07138999486924e-195
CG1800	8	wMel_vs_uninf	8.87447174029381e-34
CG1804	8	wMel_vs_uninf	4.60873701311257e-88
CG1815	8	wMel_vs_uninf	4.20479480084371e-37
CG18212	8	wMel_vs_uninf	1.99701284401501e-42
CG18231	8	wMel_vs_uninf	2.29300644526442e-38
CG18233	8	wMel_vs_uninf	2.14822756002707e-61
CG18234	8	wMel_vs_uninf	4.64405809541928e-30
CG1832	8	wMel_vs_uninf	2.75234443812282e-20
CG18362	8	wMel_vs_uninf	3.98827942182181e-37
CG18445	8	celltypeJW18.infectionwMel	1.36244139706308e-70
CG18508	8	wMel_vs_uninf	6.06168885226211e-08
CG18608	8	celltypeJW18.infectionwMel	1.84550554437494e-11
CG1866	8	wMel_vs_uninf	8.45791071363156e-28
CG18747	8	wMel_vs_uninf	9.98268716389442e-99
CG1877	8	wMel_vs_uninf	4.67826723511632e-17
CG18823	8	wMel_vs_uninf	6.35004431156727e-97
CG1951	8	wMel_vs_uninf	2.61279276579146e-28
CG1954	8	wMel_vs_uninf	4.15537001532838e-67
CG1987	8	wMel_vs_uninf	4.04230242492872e-09
CG2065	8	celltypeJW18.infectionwMel	1.94404725994868e-27
CG2092	8	celltypeJW18.infectionwMel	1.92876281609987e-187
CG2135	8	celltypeJW18.infectionwMel	6.42688100035553e-23
CG2201	8	wMel_vs_uninf	8.30258974809112e-212
CG2239	8	wMel_vs_uninf	3.68741875216434e-70
CG2241	8	wMel_vs_uninf	7.93972510606817e-82
CG2371	8	wMel_vs_uninf	7.20103787316872e-10
CG2374	8	wMel_vs_uninf	1.40400367062457e-73
CG2397	8	wMel_vs_uninf	1.69207148057978e-64
CG2746	8	wMel_vs_uninf	1.56056542425706e-26
CG2790	8	celltypeJW18.infectionwMel	3.66721452809405e-14
CG2865	8	celltypeJW18.infectionwMel	9.7242977080968e-55
CG2916	8	wMel_vs_uninf	1.11028761197177e-20
CG2928	8	wMel_vs_uninf	1.20434003411425e-94
CG2999	8	wMel_vs_uninf	1.99852665615703e-137
CG30152	8	celltypeJW18.infectionwMel	1.72871575579064e-08
CG3036	8	wMel_vs_uninf	9.7231067125298e-67
CG30438	8	wMel_vs_uninf	3.44293935507122e-102
CG30440	8	wMel_vs_uninf	2.25132564798746e-40
CG30460	8	wMel_vs_uninf	1.01235552588128e-152
CG30498	8	wMel_vs_uninf	3.2762266972327e-06
CG31109	8	celltypeJW18.infectionwMel	0.00721454623132863
CG31116	8	wMel_vs_uninf	0
CG31140	8	wMel_vs_uninf	1.06804789464587e-86
CG31262	8	wMel_vs_uninf	4.78096286794571e-91
CG31301	8	wMel_vs_uninf	1.62381536826481e-17
CG31320	8	wMel_vs_uninf	0.000102491340614309
CG31421	8	wMel_vs_uninf	5.6255288134933e-71
CG3153	8	wMel_vs_uninf	5.95914202094671e-48
CG31673	8	celltypeJW18.infectionwMel	5.61511813330219e-36
CG31687	8	celltypeJW18.infectionwMel	1.88663992384932e-70
CG3183	8	celltypeJW18.infectionwMel	6.17763625550499e-43
CG32066	8	wMel_vs_uninf	2.22290599673033e-96
CG32155	8	wMel_vs_uninf	1.46301803796148e-05
CG32195	8	wMel_vs_uninf	9.14852511615955e-28
CG32199	8	wMel_vs_uninf	1.0810504991691e-42
CG32201	8	wMel_vs_uninf	1.03153743909372e-32
CG3224	8	celltypeJW18.infectionwMel	4.24124093350749e-10
CG32364	8	wMel_vs_uninf	1.48413202606743e-76
CG32451	8	wMel_vs_uninf	4.3581809475049e-137
CG32498	8	celltypeJW18.infectionwMel	0
CG32547	8	wMel_vs_uninf	6.77438143861539e-08
CG32594	8	celltypeJW18.infectionwMel	0.0044929742192082
CG32685	8	wMel_vs_uninf	1.04424175554437e-55
CG32717	8	wMel_vs_uninf	3.01366177569886e-122
CG32939	8	celltypeJW18.infectionwMel	0.000171426039894164
CG3301	8	wMel_vs_uninf	5.33842691153021e-180
CG33048	8	wMel_vs_uninf	1.79090324484129e-47
CG33113	8	wMel_vs_uninf	7.74218019782008e-68
CG33181	8	wMel_vs_uninf	8.5602454618282e-104
CG33197	8	celltypeJW18.infectionwMel	2.48370125006829e-273
CG33346	8	wMel_vs_uninf	2.12748381579342e-51
CG33465	8	wMel_vs_uninf	2.61211071120233e-113
CG33542	8	wMel_vs_uninf	6.11638494098314e-42
CG3359	8	wMel_vs_uninf	1.59703386277139e-296
CG33957	8	wMel_vs_uninf	5.09472482960713e-119
CG33991	8	celltypeJW18.infectionwMel	0
CG3409	8	wMel_vs_uninf	9.71326614164062e-197
CG34220	8	wMel_vs_uninf	1.54521193689122e-21
CG34253	8	wMel_vs_uninf	3.08147303429028e-96
CG34328	8	wMel_vs_uninf	8.65928277634924e-29
CG34351	8	wMel_vs_uninf	5.32737615655552e-42
CG34394	8	wMel_vs_uninf	2.77046419257792e-47
CG34399	8	wMel_vs_uninf	5.20269638238789e-07
CG34413	8	wMel_vs_uninf	2.87779366942214e-44
CG34414	8	wMel_vs_uninf	4.1010506784721e-104
CG3510	8	celltypeJW18.infectionwMel	1.88334384981393e-74
CG3589	8	wMel_vs_uninf	1.20631525510465e-05
CG3616	8	wMel_vs_uninf	9.50485085895575e-44
CG3655	8	celltypeJW18.infectionwMel	2.84708295797714e-114
CG3683	8	wMel_vs_uninf	7.64181255113102e-07
CG3691	8	celltypeJW18.infectionwMel	2.47242929677678e-09
CG3781	8	wMel_vs_uninf	1.11989454825699e-27
CG3836	8	celltypeJW18.infectionwMel	2.00986650375609e-104
CG40006	8	wMel_vs_uninf	6.01293189090616e-74
CG4069	8	celltypeJW18.infectionwMel	3.74679406653581e-32
CG4079	8	wMel_vs_uninf	0.00626104757683757
CG4122	8	wMel_vs_uninf	1.24430859107228e-170
CG4133	8	wMel_vs_uninf	6.49065415838237e-44
CG4174	8	wMel_vs_uninf	2.37006467420074e-63
CG42253	8	celltypeJW18.infectionwMel	0
CG42258	8	wMel_vs_uninf	8.43283813305034e-13
CG42259	8	celltypeJW18.infectionwMel	2.30215459726748e-11
CG42345	8	wMel_vs_uninf	1.85339692116728e-63
CG42346	8	celltypeJW18.infectionwMel	1.30816541686853e-95
CG42494	8	wMel_vs_uninf	2.83047417412732e-69
CG42529	8	celltypeJW18.infectionwMel	1.69755456321243e-05
CG42565	8	wMel_vs_uninf	1.46542479949617e-37
CG42601	8	wMel_vs_uninf	5.98947247322933e-33
CG42602	8	wMel_vs_uninf	3.3007050958339e-29
CG4261	8	wMel_vs_uninf	5.39257797474605e-191
CG42613	8	wMel_vs_uninf	0
CG42698	8	wMel_vs_uninf	5.69656964722837e-25
CG42872	8	wMel_vs_uninf	6.1545918951642e-49
CG43125	8	wMel_vs_uninf	6.01183820451026e-58
CG43143	8	celltypeJW18.infectionwMel	2.84189573204633e-59
CG43225	8	wMel_vs_uninf	1.15873029296896e-32
CG4330	8	wMel_vs_uninf	5.39078713493961e-134
CG43394	8	celltypeJW18.infectionwMel	2.20840007243058e-25
CG4360	8	wMel_vs_uninf	2.52880007895635e-68
CG4385	8	celltypeJW18.infectionwMel	1.91637997324126e-16
CG4444	8	wMel_vs_uninf	4.70719153437998e-10
CG45092	8	wMel_vs_uninf	9.71326614164062e-197
CG45218	8	wMel_vs_uninf	3.55602506377937e-23
CG45477	8	celltypeJW18.infectionwMel	3.77389994861289e-69
CG46149	8	celltypeJW18.infectionwMel	5.53322879037934e-21
CG4622	8	celltypeJW18.infectionwMel	4.91649901235429e-13
CG46309	8	celltypeJW18.infectionwMel	1.42409920326988e-07
CG46319	8	wMel_vs_uninf	1.02065852042175e-08
CG4867	8	wMel_vs_uninf	9.9330373684666e-33
CG4926	8	wMel_vs_uninf	8.90579408955738e-13
CG4936	8	celltypeJW18.infectionwMel	5.62846284731409e-11
CG4952	8	wMel_vs_uninf	2.42500286732237e-283
CG5036	8	wMel_vs_uninf	2.44772032148932e-120
CG5085	8	wMel_vs_uninf	5.70146375920751e-28
CG5121	8	wMel_vs_uninf	2.88904578430239e-08
CG5212	8	celltypeJW18.infectionwMel	3.09607646747487e-23
CG5269	8	wMel_vs_uninf	2.24047374465255e-172
CG5273	8	wMel_vs_uninf	6.17581619309881e-34
CG5277	8	wMel_vs_uninf	5.93512509513095e-42
CG5381	8	wMel_vs_uninf	1.29572342014565e-76
CG5611	8	celltypeJW18.infectionwMel	0.000788987430748077
CG5707	8	wMel_vs_uninf	7.6057713850219e-80
CG5734	8	wMel_vs_uninf	1.59173157458703e-33
CG5760	8	celltypeJW18.infectionwMel	9.68890178216651e-12
CG5809	8	wMel_vs_uninf	7.66930640225813e-15
CG6042	8	wMel_vs_uninf	4.03335561821316e-159
CG6214	8	celltypeJW18.infectionwMel	6.10681469692716e-126
CG6218	8	wMel_vs_uninf	7.07578466814933e-05
CG6235	8	celltypeJW18.infectionwMel	4.2659010581799e-51
CG6264	8	celltypeJW18.infectionwMel	1.26360368013439e-101
CG6297	8	wMel_vs_uninf	3.94665430979111e-50
CG6325	8	celltypeJW18.infectionwMel	1.06176598719492e-21
CG6338	8	wMel_vs_uninf	5.53117768914717e-16
CG6420	8	celltypeJW18.infectionwMel	2.84501413492893e-18
CG6424	8	celltypeJW18.infectionwMel	1.29491046814452e-28
CG6463	8	wMel_vs_uninf	3.8098933204696e-08
CG6539	8	wMel_vs_uninf	0.000385512781508806
CG6603	8	wMel_vs_uninf	6.31808293759869e-134
CG6755	8	wMel_vs_uninf	3.70425190201158e-05
CG6833	8	wMel_vs_uninf	1.03691637101858e-06
CG6859	8	celltypeJW18.infectionwMel	3.26065382441592e-07
CG6863	8	wMel_vs_uninf	5.8825724223768e-236
CG6896	8	wMel_vs_uninf	1.19948915461826e-67
CG6910	8	wMel_vs_uninf	1.65355702676093e-37
CG6983	8	celltypeJW18.infectionwMel	2.25546788507011e-53
CG7010	8	celltypeJW18.infectionwMel	1.04839892850814e-58
CG7051	8	celltypeJW18.infectionwMel	0.000394450454817652
CG7107	8	wMel_vs_uninf	1.64872564422424e-60
CG7142	8	wMel_vs_uninf	0.00572709104978723
CG7194	8	celltypeJW18.infectionwMel	1.47475342896216e-70
CG7207	8	celltypeJW18.infectionwMel	1.11216234148076e-33
CG7218	8	wMel_vs_uninf	8.15473995915838e-07
CG7293	8	wMel_vs_uninf	2.76617555841658e-16
CG7357	8	celltypeJW18.infectionwMel	4.84760574838389e-08
CG7470	8	wMel_vs_uninf	3.48950237691061e-56
CG7504	8	celltypeJW18.infectionwMel	3.03371949037522e-36
CG7528	8	wMel_vs_uninf	4.50847625564649e-91
CG7607	8	wMel_vs_uninf	7.36279580283675e-09
CG7727	8	wMel_vs_uninf	1.64029419303042e-189
CG7739	8	wMel_vs_uninf	2.01911758010473e-24
CG7778	8	wMel_vs_uninf	0
CG7853	8	wMel_vs_uninf	1.05888778953164e-30
CG7884	8	wMel_vs_uninf	4.8585412231791e-226
CG7927	8	wMel_vs_uninf	1.02731565342483e-15
CG7942	8	wMel_vs_uninf	9.7616987288756e-08
CG7962	8	celltypeJW18.infectionwMel	1.91846287546588e-53
CG8098	8	wMel_vs_uninf	2.17688889924424e-117
CG8149	8	celltypeJW18.infectionwMel	4.80024399511725e-23
CG8155	8	celltypeJW18.infectionwMel	4.35803194225108e-15
CG8193	8	wMel_vs_uninf	1.45073039125901e-41
CG8196	8	wMel_vs_uninf	8.61283962298609e-27
CG8243	8	wMel_vs_uninf	2.37457614763088e-43
CG8246	8	wMel_vs_uninf	8.56021598701434e-42
CG8247	8	celltypeJW18.infectionwMel	2.35781100206821e-15
CG8286	8	celltypeJW18.infectionwMel	1.10278297005126e-134
CG8309	8	wMel_vs_uninf	3.44295138156551e-23
CG8583	8	wMel_vs_uninf	6.327913662211e-12
CG8589	8	wMel_vs_uninf	8.77544853165588e-61
CG8678	8	wMel_vs_uninf	2.56858534337052e-63
CG8726	8	wMel_vs_uninf	6.44782158272206e-47
CG8728	8	wMel_vs_uninf	2.99456134232284e-11
CG8729	8	wMel_vs_uninf	1.410430365708e-38
CG8730	8	wMel_vs_uninf	4.06608333001132e-25
CG8782	8	wMel_vs_uninf	4.24712123304149e-112
CG8790	8	celltypeJW18.infectionwMel	3.10846152622533e-16
CG8791	8	wMel_vs_uninf	1.94875238523603e-12
CG8827	8	wMel_vs_uninf	0
CG8884	8	wMel_vs_uninf	7.58186358729384e-46
CG9023	8	wMel_vs_uninf	5.16022664323203e-130
CG9042	8	celltypeJW18.infectionwMel	1.74337127744153e-16
CG9168	8	wMel_vs_uninf	2.17393695074017e-122
CG9310	8	celltypeJW18.infectionwMel	2.02821454253667e-81
CG9314	8	wMel_vs_uninf	4.9926539233331e-13
CG9503	8	wMel_vs_uninf	4.4545471250281e-20
CG9523	8	celltypeJW18.infectionwMel	1.76818425508446e-41
CG9616	8	wMel_vs_uninf	6.80496491869724e-69
CG9652	8	wMel_vs_uninf	1.34018252597068e-75
CG9655	8	wMel_vs_uninf	8.40598206813388e-16
CG9660	8	celltypeJW18.infectionwMel	8.7758075792417e-20
CG9849	8	wMel_vs_uninf	8.63731656278178e-06
CG9854	8	wMel_vs_uninf	1.56272387886163e-17
CG9885	8	wMel_vs_uninf	0
CG9949	8	celltypeJW18.infectionwMel	8.43665869293522e-06
CR32665	8	celltypeJW18.infectionwMel	2.91112292853117e-10
CR43148	8	wMel_vs_uninf	6.7192443940062e-22
CR43459	8	wMel_vs_uninf	1.57620250640663e-14
CR43640	8	wMel_vs_uninf	2.94289579716646e-67
CR43771	8	wMel_vs_uninf	2.75023586421816e-57
CR43900	8	celltypeJW18.infectionwMel	1.03129757604772e-13
CR43974	8	wMel_vs_uninf	6.32769133048774e-58
CR44069	8	celltypeJW18.infectionwMel	7.33265379145391e-13
CR44091	8	wMel_vs_uninf	7.00785097113141e-52
CR44295	8	celltypeJW18.infectionwMel	8.25505459683925e-25
CR44756	8	wMel_vs_uninf	3.25306863982598e-37
CR44779	8	wMel_vs_uninf	1.10702295179068e-63
CR44911	8	celltypeJW18.infectionwMel	2.13405737428314e-09
CR44992	8	wMel_vs_uninf	1.76708402766123e-13
CR44993	8	wMel_vs_uninf	5.02486285520413e-26
CR45052	8	wMel_vs_uninf	5.44745064770816e-36
CR45054	8	celltypeJW18.infectionwMel	7.75136855860709e-60
CR45396	8	celltypeJW18.infectionwMel	1.48100488340339e-28
CR45564	8	wMel_vs_uninf	5.75622949000426e-105
CR45565	8	wMel_vs_uninf	8.80639639013978e-171
CR46477	8	celltypeJW18.infectionwMel	2.14832927053844e-13
CG10371	12	celltype_JW18_vs_S2	0.000105450840715137
CG10449	12	celltype_JW18_vs_S2	3.40820790987239e-16
CG10602	12	celltypeJW18.infectionwMel	1.10859664553194e-56
CG10703	12	celltypeJW18.infectionwMel	4.52408076513098e-56
CG11337	12	celltypeJW18.infectionwMel	3.23364077167295e-15
CG11427	12	celltype_JW18_vs_S2	1.32306337054655e-28
CG11488	12	celltypeJW18.infectionwMel	2.20065613238983e-26
CG11562	12	celltypeJW18.infectionwMel	2.35960985274993e-41
CG11779	12	celltypeJW18.infectionwMel	0.000986456018500604
CG1227	12	celltypeJW18.infectionwMel	0.000963196906543292
CG12703	12	celltypeJW18.infectionwMel	2.48614502474484e-30
CG13220	12	celltypeJW18.infectionwMel	4.70373778966136e-52
CG14040	12	celltypeJW18.infectionwMel	1.27905539809777e-06
CG14506	12	celltypeJW18.infectionwMel	5.83995880830782e-51
CG14722	12	celltypeJW18.infectionwMel	2.32477298356765e-48
CG14724	12	celltypeJW18.infectionwMel	4.38185890634277e-140
CG1577	12	celltypeJW18.infectionwMel	2.56380698742458e-05
CG15817	12	celltype_JW18_vs_S2	6.34386779303717e-226
CG1621	12	celltypeJW18.infectionwMel	4.19862320805811e-31
CG16944	12	celltype_JW18_vs_S2	0
CG16974	12	celltypeJW18.infectionwMel	6.92790707887738e-57
CG17078	12	celltypeJW18.infectionwMel	6.32664082220048e-26
CG17158	12	celltype_JW18_vs_S2	2.73971323785811e-40
CG1728	12	celltypeJW18.infectionwMel	4.6415392114026e-18
CG17280	12	celltype_JW18_vs_S2	6.8124943588057e-57
CG17489	12	celltypeJW18.infectionwMel	8.86967853654346e-18
CG17721	12	celltypeJW18.infectionwMel	1.57387309612403e-28
CG1795	12	celltypeJW18.infectionwMel	7.14179180957029e-16
CG2512	12	celltype_JW18_vs_S2	8.41715152243973e-113
CG2720	12	celltypeJW18.infectionwMel	0
CG30280	12	celltypeJW18.infectionwMel	3.11352602183736e-16
CG30281	12	celltypeJW18.infectionwMel	3.79271685220037e-28
CG3077	12	celltypeJW18.infectionwMel	8.67314191809589e-18
CG31441	12	celltypeJW18.infectionwMel	6.53898801023002e-15
CG3156	12	celltypeJW18.infectionwMel	1.96793061268184e-07
CG32230	12	celltype_JW18_vs_S2	2.18092504020989e-31
CG32817	12	celltype_JW18_vs_S2	1.28622974710534e-13
CG3299	12	celltype_JW18_vs_S2	2.96398453509422e-193
CG33978	12	celltypeJW18.infectionwMel	1.95380900596314e-23
CG3582	12	celltypeJW18.infectionwMel	5.76138458042355e-86
CG3612	12	celltypeJW18.infectionwMel	4.10335226565969e-114
CG3645	12	celltypeJW18.infectionwMel	9.32318844038771e-24
CG3725	12	celltype_JW18_vs_S2	1.64080194290489e-182
CG40002	12	celltype_JW18_vs_S2	8.22021996233892e-43
CG40049	12	celltypeJW18.infectionwMel	0.000174174770586314
CG4025	12	celltype_JW18_vs_S2	1.8441187542195e-93
CG4139	12	celltypeJW18.infectionwMel	2.29854479580036e-102
CG4141	12	celltypeJW18.infectionwMel	4.33268637318606e-32
CG4173	12	celltypeJW18.infectionwMel	5.66320935694271e-20
CG42240	12	celltypeJW18.infectionwMel	5.94407831393774e-76
CG42327	12	wMel_vs_uninf	0
CG42395	12	celltypeJW18.infectionwMel	1.98543930120577e-42
CG42595	12	celltypeJW18.infectionwMel	2.78932859061794e-19
CG42673	12	celltypeJW18.infectionwMel	4.0586108679306e-58
CG44085	12	celltype_JW18_vs_S2	0
CG4414	12	celltypeJW18.infectionwMel	1.61482074609802e-245
CG4574	12	celltypeJW18.infectionwMel	1.0484650563591e-241
CG46280	12	celltype_JW18_vs_S2	5.70946218201146e-68
CG46314	12	celltypeJW18.infectionwMel	8.14476724732884e-40
CG4663	12	celltypeJW18.infectionwMel	8.02581097669797e-13
CG5112	12	celltype_JW18_vs_S2	1.27163267828149e-10
CG5219	12	celltypeJW18.infectionwMel	1.85945473600903e-10
CG5242	12	celltype_JW18_vs_S2	3.06130420097775e-22
CG5252	12	celltype_JW18_vs_S2	1.43975636229305e-115
CG5270	12	celltypeJW18.infectionwMel	1.69894496152389e-107
CG5333	12	celltypeJW18.infectionwMel	1.93261618565264e-44
CG5346	12	celltypeJW18.infectionwMel	2.61000178148772e-287
CG5640	12	celltypeJW18.infectionwMel	3.46726394402043e-06
CG5663	12	celltypeJW18.infectionwMel	4.21682981040115e-19
CG5824	12	celltypeJW18.infectionwMel	4.50721743445781e-35
CG6022	12	celltype_JW18_vs_S2	4.20203537994203e-78
CG6054	12	celltype_JW18_vs_S2	1.31770222695935e-44
CG6178	12	celltypeJW18.infectionwMel	5.51261109050091e-14
CG6343	12	celltype_JW18_vs_S2	4.06545065317049e-80
CG6439	12	celltypeJW18.infectionwMel	6.08759891007438e-31
CG6672	12	celltypeJW18.infectionwMel	1.68057135129788e-94
CG6725	12	celltypeJW18.infectionwMel	3.70216668963487e-20
CG6808	12	celltypeJW18.infectionwMel	4.85918873369688e-12
CG6950	12	celltypeJW18.infectionwMel	8.87467838043298e-29
CG6962	12	celltypeJW18.infectionwMel	2.03471688587983e-41
CG7580	12	celltypeJW18.infectionwMel	1.31292648365244e-14
CG7741	12	celltypeJW18.infectionwMel	1.20459117350247e-08
CG7943	12	celltypeJW18.infectionwMel	7.26016867709872e-25
CG8064	12	celltypeJW18.infectionwMel	1.79222708030399e-07
CG8449	12	celltypeJW18.infectionwMel	6.05741292799695e-16
CG8470	12	celltypeJW18.infectionwMel	8.0461262555468e-29
CG8571	12	celltypeJW18.infectionwMel	4.4957296904256e-10
CG8578	12	celltypeJW18.infectionwMel	2.45917603291939e-17
CG8588	12	celltypeJW18.infectionwMel	0
CG8714	12	celltypeJW18.infectionwMel	2.95893658783007e-140
CG8764	12	celltypeJW18.infectionwMel	7.82286103730451e-18
CG8777	12	celltypeJW18.infectionwMel	1.16488412337151e-24
CG8830	12	celltypeJW18.infectionwMel	8.01268465225421e-18
CG9304	12	celltype_JW18_vs_S2	7.85194150147003e-11
CG9306	12	celltypeJW18.infectionwMel	1.69373395523278e-26
CG9791	12	celltype_JW18_vs_S2	3.08604249228174e-15
CG9799	12	celltype_JW18_vs_S2	5.54295676778989e-106
CG9889	12	celltypeJW18.infectionwMel	4.20515369753714e-06
CG9947	12	celltype_JW18_vs_S2	1.04483360755821e-47
CG9999	12	celltypeJW18.infectionwMel	9.96208083965168e-73
CR31144	12	celltypeJW18.infectionwMel	1.22204147605312e-10
CR33646	12	celltype_JW18_vs_S2	5.12081907016535e-16
CR33754	12	celltype_JW18_vs_S2	1.8386504662816e-10
CR34544	12	celltypeJW18.infectionwMel	7.00746149769521e-16
