transcript_id gene_symbol gene_id
FBtr0089347 lola CG12052
FBtr0089348 lola CG12052
FBtr0089349 lola CG12052
FBtr0089350 lola CG12052
FBtr0089351 lola CG12052
FBtr0089352 lola CG12052
FBtr0089353 lola CG12052
FBtr0089355 lola CG12052
FBtr0089356 lola CG12052
FBtr0089357 lola CG12052
FBtr0089359 lola CG12052
FBtr0089360 lola CG12052
FBtr0089361 lola CG12052
FBtr0089362 lola CG12052
FBtr0089363 lola CG12052
FBtr0089364 lola CG12052
FBtr0089365 lola CG12052
FBtr0089366 lola CG12052
FBtr0089367 ChAT CG12345
FBtr0089368 ChAT CG12345
FBtr0089376 dpr9 CG33485
FBtr0089377 tio CG12630
FBtr0089378 CG13064 CG13064
FBtr0089379 nompA CG13207
FBtr0089380 nompA CG13207
FBtr0089381 nompA CG13207
FBtr0089382 nompA CG13207
FBtr0089383 CG1354 CG1354
FBtr0089384 CG1354 CG1354
FBtr0089385 CG1354 CG1354
FBtr0089386 CG1354 CG1354
FBtr0089387 AstC-R2 CG13702
FBtr0089388 CG13970 CG13970
FBtr0089389 Ptx1 CG1447
FBtr0089391 Ptx1 CG1447
FBtr0089393 Ca-alpha1T CG15899
FBtr0089394 Vamp7 CG1599
FBtr0089395 pr CG16784
FBtr0089397 sw CG18000
FBtr0089398 sw CG18000
FBtr0089399 sw CG18000
FBtr0089400 sw CG18000
FBtr0089401 sw CG18000
FBtr0089402 sw CG18000
FBtr0089403 sw CG18000
FBtr0089404 sw CG18000
FBtr0089405 sw CG18000
FBtr0089406 sw CG18000
FBtr0089407 sw CG18000
FBtr0089408 sw CG18000
FBtr0089409 sw CG18000
FBtr0089410 Naa60 CG18177
FBtr0089411 Naa60 CG18177
FBtr0089412 alt CG18212
FBtr0089413 alt CG18212
FBtr0089414 alt CG18212
FBtr0089415 alt CG18212
FBtr0089416 alt CG18212
FBtr0089417 alt CG18212
FBtr0089418 Cyp12d1-d CG33503
FBtr0089419 Cyp12d1-p CG30489
FBtr0089420 Aprt CG18315
FBtr0089422 RpS7 CG1883
FBtr0089423 RpS7 CG1883
FBtr0089425 RpS7 CG1883
FBtr0089426 CG18853 CG18853
FBtr0089427 ptc CG2411
FBtr0089428 Sam-S CG2674
FBtr0089429 Sam-S CG2674
FBtr0089430 Sam-S CG2674
FBtr0089431 Sam-S CG2674
FBtr0089432 Sam-S CG2674
FBtr0089433 Sam-S CG2674
FBtr0089434 Sam-S CG2674
FBtr0089435 Sam-S CG2674
FBtr0089436 Sam-S CG2674
FBtr0089437 Sam-S CG2674
FBtr0089441 ewg CG3114
FBtr0089442 ewg CG3114
FBtr0089445 anne CG32000
FBtr0089446 anne CG32000
FBtr0089447 anne CG32000
FBtr0089448 anne CG32000
FBtr0089449 anne CG32000
FBtr0089450 anne CG32000
FBtr0089451 anne CG32000
FBtr0089460 chb CG32435
FBtr0089461 chb CG32435
FBtr0089462 chb CG32435
FBtr0089463 AsnS CG33486
FBtr0089471 cher CG3937
FBtr0089473 cher CG3937
FBtr0089475 Syn CG3985
FBtr0089477 Syn CG3985
FBtr0089478 nxf2 CG4118
FBtr0089479 nxf2 CG4118
FBtr0089480 DPCoAC CG4241
FBtr0089481 DPCoAC CG4241
FBtr0089482 DPCoAC CG4241
FBtr0089484 Stat92E CG4257
FBtr0089485 Stat92E CG4257
FBtr0089486 Stat92E CG4257
FBtr0089487 Stat92E CG4257
FBtr0089488 AP-2alpha CG4260
FBtr0089489 AP-2alpha CG4260
FBtr0089490 PGRP-LC CG4432
FBtr0089491 PGRP-LC CG4432
FBtr0089492 PGRP-LC CG4432
FBtr0089493 CG4452 CG4452
FBtr0089496 Gdh CG5320
FBtr0089497 Gdh CG5320
FBtr0089498 Gdh CG5320
FBtr0089500 Pal2 CG5472
FBtr0089503 CG5504 CG5504
FBtr0089504 CG5504 CG5504
FBtr0089505 CG5504 CG5504
FBtr0089506 ari-1 CG5659
FBtr0089507 ari-1 CG5659
FBtr0089508 ari-1 CG5659
FBtr0089509 Atpalpha CG5670
FBtr0089510 Atpalpha CG5670
FBtr0089511 Atpalpha CG5670
FBtr0089512 Atpalpha CG5670
FBtr0089513 Atpalpha CG5670
FBtr0089514 Atpalpha CG5670
FBtr0089515 Atpalpha CG5670
FBtr0089516 Atpalpha CG5670
FBtr0089517 AnxB9 CG5730
FBtr0089518 AnxB9 CG5730
FBtr0089519 AnxB9 CG5730
FBtr0089520 AnxB9 CG5730
FBtr0089521 Mvl CG3671
FBtr0089524 nan CG5842
FBtr0089525 CG33489 CG33489
FBtr0089526 CG33490 CG33490
FBtr0089527 sff CG6114
FBtr0089545 CG10931 CG10931
FBtr0089546 CG5002 CG5002
FBtr0089547 HLH54F CG5005
FBtr0089548 ACOX1 CG5009
FBtr0089549 aft CG5032
FBtr0089550 CG5033 CG5033
FBtr0089553 Ubc10 CG5788
FBtr0089554 fab1 CG6355
FBtr0089555 fab1 CG6355
FBtr0089556 CG6362 CG6362
FBtr0089557 CG18635 CG18635
FBtr0089558 CG14488 CG14488
FBtr0089559 OstDelta CG6370
FBtr0089560 Sardh CG6385
FBtr0089561 Zasp66 CG6416
FBtr0089562 Zasp66 CG6416
FBtr0089563 Zasp66 CG6416
FBtr0089564 Zasp66 CG6416
FBtr0089565 Zasp66 CG6416
FBtr0089566 Zasp66 CG6416
FBtr0089567 Zasp66 CG6416
FBtr0089568 Zasp66 CG6416
FBtr0089569 NijA CG6449
FBtr0089570 NijA CG6449
FBtr0089571 NijA CG6449
FBtr0089572 CG6686 CG6686
FBtr0089573 CG6686 CG6686
FBtr0089574 CG6867 CG6867
FBtr0089576 Swt1 CG7206
FBtr0089577 GluRIIB CG7234
FBtr0089578 AstC-R1 CG7285
FBtr0089579 Nopp140 CG7421
FBtr0089580 Nopp140 CG7421
FBtr0089581 osa CG7467
FBtr0089582 osa CG7467
FBtr0089583 osa CG7467
FBtr0089584 CG7730 CG7730
FBtr0089585 TpnC73F CG7930
FBtr0089589 spin CG8428
FBtr0089590 spin CG8428
FBtr0089591 spin CG8428
FBtr0089592 spin CG8428
FBtr0089593 spin CG8428
FBtr0089597 CG8765 CG8765
FBtr0089598 CG8765 CG8765
FBtr0089600 ktub CG9398
FBtr0089604 Sdic1 CG9580
FBtr0089606 CG33493 CG33493
FBtr0089607 CG33494 CG33494
FBtr0089608 Dup99B CG33495
FBtr0089610 Sdic2 CG33497
FBtr0089613 tRNA:Gly-GCC-1-4 CR31977
FBtr0089615 tra2 CG10128
FBtr0089616 tra2 CG10128
FBtr0089617 tra2 CG10128
FBtr0089618 tra2 CG10128
FBtr0089619 tra2 CG10128
FBtr0089620 tra2 CG10128
FBtr0089621 tra2 CG10128
FBtr0089622 eIF3d1 CG10161
FBtr0089623 eIF4G2 CG10192
FBtr0089624 TBPH CG10327
FBtr0089625 TBPH CG10327
FBtr0089626 TBPH CG10327
FBtr0089627 TBPH CG10327
FBtr0089628 CG10383 CG10383
FBtr0089630 CG10910 CG10910
FBtr0089631 mael CG11254
FBtr0089632 mael CG11254
FBtr0089633 mael CG11254
FBtr0089636 Caper CG11266
FBtr0089640 Caper CG11266
FBtr0089641 Dpp10 CG11319
FBtr0089642 CG11710 CG11710
FBtr0089643 CG11710 CG11710
FBtr0089644 CG11892 CG11892
FBtr0089645 CG11892 CG11892
FBtr0089647 Cf2 CG11924
FBtr0089648 Cf2 CG11924
FBtr0089649 Cf2 CG11924
FBtr0089655 JhI-21 CG12317
FBtr0089656 JhI-21 CG12317
FBtr0089657 Sh CG12348
FBtr0089658 Sh CG12348
FBtr0089659 Sh CG12348
FBtr0089660 Sh CG12348
FBtr0089661 Sh CG12348
FBtr0089663 Sh CG12348
FBtr0089668 salto CG13164
FBtr0089669 salto CG13164
FBtr0089670 salto CG13164
FBtr0089671 salto CG13164
FBtr0089673 Aasdh CG13401
FBtr0089674 sut4 CG1380
FBtr0089678 sol CG1391
FBtr0089679 sol CG1391
FBtr0089680 larp CG42551
FBtr0089682 larp CG42551
FBtr0089685 CRMP CG1411
FBtr0089686 CRMP CG1411
FBtr0089687 CG14642 CG14642
FBtr0089688 CG14642 CG14642
FBtr0089695 Gr89a CG14901
FBtr0089699 Tim17b2 CG15257
FBtr0089702 cerv CG15645
FBtr0089703 MESK2 CG15669
FBtr0089704 MESK2 CG15669
FBtr0089705 MESK2 CG15669
FBtr0089706 MESK2 CG15669
FBtr0089707 MESK2 CG15669
FBtr0089708 MESK2 CG15669
FBtr0089709 MESK2 CG15669
FBtr0089710 MESK2 CG15669
FBtr0089711 MESK2 CG15669
FBtr0089712 CG1677 CG1677
FBtr0089713 elg1 CG16838
FBtr0089714 elg1 CG16838
FBtr0089715 pnt CG17077
FBtr0089716 pnt CG17077
FBtr0089717 pnt CG17077
FBtr0089723 Vsp37A CG17828
FBtr0089724 Vsp37A CG17828
FBtr0089725 Vsp37A CG17828
FBtr0089726 Vsp37A CG17828
FBtr0089728 CG18004 CG18004
FBtr0089729 CG18004 CG18004
FBtr0089732 CG18449 CG18449
FBtr0089734 r CG18572
FBtr0089735 REPTOR-BP CG18619
FBtr0089736 REPTOR-BP CG18619
FBtr0089737 REPTOR-BP CG18619
FBtr0089738 REPTOR-BP CG18619
FBtr0089741 dj CG1980
FBtr0089742 dj CG1980
FBtr0089743 didum CG2146
FBtr0089744 didum CG2146
FBtr0089745 didum CG2146
FBtr0089747 Mlc2 CG2184
FBtr0089748 CG2336 CG2336
FBtr0089749 Hrs CG2903
FBtr0089750 Hrs CG2903
FBtr0089751 Hrs CG2903
FBtr0089758 gem CG30011
FBtr0089759 gem CG30011
FBtr0089760 CG30159 CG30159
FBtr0089761 CG30159 CG30159
FBtr0089766 Cyp6d5 CG3050
FBtr0089767 gukh CG31043
FBtr0089768 gukh CG31043
FBtr0089771 tinc CG31247
FBtr0089772 tinc CG31247
FBtr0089786 wry CG31665
FBtr0089793 bt CG32019
FBtr0089796 CG32206 CG32206
FBtr0089797 Arv1 CG32442
FBtr0089798 Arv1 CG32442
FBtr0089800 Gss2 CG32495
FBtr0089814 CG32809 CG32809
FBtr0089815 CG32809 CG32809
FBtr0089836 CG33170 CG33170
FBtr0089842 pen-2 CG33198
FBtr0089849 Pura CG33275
FBtr0089850 Pura CG33275
FBtr0089851 Pura CG33275
FBtr0089853 CG33298 CG33298
FBtr0089854 CG33298 CG33298
FBtr0089855 rho-5 CG33304
FBtr0089859 CG33459 CG33459
FBtr0089861 CG33467 CG33467
FBtr0089867 Start1 CG3522
FBtr0089868 Start1 CG3522
FBtr0089869 CG3566 CG3566
FBtr0089870 CG3566 CG3566
FBtr0089871 csul CG3730
FBtr0089872 csul CG3730
FBtr0089873 Nmda1 CG3798
FBtr0089874 Nmda1 CG3798
FBtr0089875 Nmda1 CG3798
FBtr0089876 Nmda1 CG3798
FBtr0089877 Nmda1 CG3798
FBtr0089878 Nmda1 CG3798
FBtr0089879 Bet3 CG3911
FBtr0089881 Nup154 CG4579
FBtr0089894 mRpS11 CG5184
FBtr0089895 CREG CG5413
FBtr0089896 CREG CG5413
FBtr0089897 CREG CG5413
FBtr0089898 SC35 CG5442
FBtr0089899 SC35 CG5442
FBtr0089900 Pten CG5671
FBtr0089901 Pten CG5671
FBtr0089902 Pten CG5671
FBtr0089904 Pten CG5671
FBtr0089905 Pten CG5671
FBtr0089906 Cftr CG5789
FBtr0089908 Pih1D1 CG5792
FBtr0089913 salm CG6464
FBtr0089915 CG6695 CG6695
FBtr0089916 CG6695 CG6695
FBtr0089917 glo CG6946
FBtr0089918 glo CG6946
FBtr0089919 glo CG6946
FBtr0089920 Zip99C CG7816
FBtr0089921 Zip99C CG7816
FBtr0089922 Zip99C CG7816
FBtr0089923 Zip99C CG7816
FBtr0089924 Zip99C CG7816
FBtr0089925 Zip99C CG7816
FBtr0089927 CG7824 CG7824
FBtr0089931 Rab32 CG8024
FBtr0089932 Rab32 CG8024
FBtr0089933 Rab32 CG8024
FBtr0089934 Rab32 CG8024
FBtr0089935 CG8360 CG8360
FBtr0089937 CG8852 CG8852
FBtr0089938 Sod3 CG9027
FBtr0089939 Sod3 CG9027
FBtr0089941 scf CG9148
FBtr0089942 scf CG9148
FBtr0089944 CG9272 CG9272
FBtr0089945 vari CG9326
FBtr0089946 vari CG9326
FBtr0089947 vari CG9326
FBtr0089948 Acox3 CG9527
FBtr0089949 tacc CG9765
FBtr0089950 tacc CG9765
FBtr0089951 tacc CG9765
FBtr0089952 tacc CG9765
FBtr0089953 tacc CG9765
FBtr0089955 tacc CG9765
FBtr0089956 CG9932 CG9932
FBtr0089957 Tm1 CG4898
FBtr0089959 Tm1 CG4898
FBtr0089960 Tm1 CG4898
FBtr0089961 Tm1 CG4898
FBtr0089962 Tm1 CG4898
FBtr0089963 Tm1 CG4898
FBtr0089964 Tm1 CG4898
FBtr0089965 Tm1 CG4898
FBtr0089967 Tm1 CG4898
FBtr0089968 Tm1 CG4898
FBtr0089970 Jheh2 CG15102
FBtr0089971 Gat CG1732
FBtr0089972 Gat CG1732
FBtr0089973 Cenp-C CG31258
FBtr0089974 sdt CG32717
FBtr0089975 sdt CG32717
FBtr0089978 sdt CG32717
FBtr0089979 E23 CG3327
FBtr0089982 Fur1 CG10772
FBtr0089983 Fur1 CG10772
FBtr0089984 Fur1 CG10772
FBtr0089985 Fur1 CG10772
FBtr0089987 Fur1 CG10772
FBtr0089988 arm CG11579
FBtr0089989 arm CG11579
FBtr0089990 arm CG11579
FBtr0089991 arm CG11579
FBtr0089992 arm CG11579
FBtr0089993 Pur-alpha CG1507
FBtr0089994 Pur-alpha CG1507
FBtr0089995 Pur-alpha CG1507
FBtr0089996 Pur-alpha CG1507
FBtr0089998 Prosalpha7 CG1519
FBtr0089999 Tbh CG1543
FBtr0090002 PhKgamma CG1830
FBtr0090013 MRP CG6214
FBtr0090014 MRP CG6214
FBtr0090015 MRP CG6214
FBtr0090016 MRP CG6214
FBtr0090017 MRP CG6214
FBtr0090018 MRP CG6214
FBtr0090019 MRP CG6214
FBtr0090020 MRP CG6214
FBtr0090021 MRP CG6214
FBtr0090022 MRP CG6214
FBtr0090023 MRP CG6214
FBtr0090024 MRP CG6214
FBtr0090025 MRP CG6214
FBtr0090026 MRP CG6214
FBtr0090027 MRP CG6214
FBtr0090028 MRP CG6214
FBtr0090029 MRP CG6214
FBtr0090034 att-ORFB CG33488
FBtr0091445 U3-55K CG33505
FBtr0091446 CG33506 CG33506
FBtr0091448 ppk13 CG33508
FBtr0091449 CG33509 CG33509
FBtr0091453 Nmdar2 CG33513
FBtr0091454 Nmdar2 CG33513
FBtr0091456 CG33514 CG33514
FBtr0091470 CG33521 CG33521
FBtr0091472 CG33521 CG33521
FBtr0091473 CG33521 CG33521
FBtr0091474 scaf6 CG33522
FBtr0091475 CG33523 CG33523
FBtr0091476 CG33523 CG33523
FBtr0091477 CG33523 CG33523
FBtr0091478 CG33523 CG33523
FBtr0091479 CheB53b CG33524
FBtr0091486 PNUTS CG33526
FBtr0091487 PNUTS CG33526
FBtr0091489 PNUTS CG33526
FBtr0091491 Vmat CG33528
FBtr0091492 Vmat CG33528
FBtr0091493 Vmat CG33528
FBtr0091496 Acp53C14c CG33530
FBtr0091498 lectin-37Da CG33532
FBtr0091499 lectin-37Db CG33533
FBtr0091510 Vkor CG33544
FBtr0091512 gfzf CG33546
FBtr0091520 CheB53a CG33550
FBtr0091521 tRNA:Arg-TCG-2-4 CR33551
FBtr0091522 CG33552 CG33552
FBtr0091533 form3 CG33556
FBtr0091534 CG33557 CG33557
FBtr0091602 snoRNA:Psi18S-1275 CR33625
FBtr0091604 CG33627 CG33627
FBtr0091605 snoRNA:U3:54Ab CR33628
FBtr0091607 CG33630 CG33630
FBtr0091608 CG33631 CG33631
FBtr0091609 CG33632 CG33632
FBtr0091610 snoRNA:Psi18S-1347c CR33633
FBtr0091611 snoRNA:Me18S-A1374 CR33634
FBtr0091612 CG33635 CG33635
FBtr0091613 snoRNA:Or-CD2 CR33636
FBtr0091614 snoRNA:Or-aca5 CR33637
FBtr0091615 snoRNA:291 CR33638
FBtr0091616 CG33639 CG33639
FBtr0091618 CG33641 CG33641
FBtr0091619 CG33642 CG33642
FBtr0091620 CG33643 CG33643
FBtr0091621 CG33644 CG33644
FBtr0091623 snoRNA:Psi28S-2876 CR33646
FBtr0091624 CG33647 CG33647
FBtr0091626 GatC CG33649
FBtr0091627 PolG2 CG33650
FBtr0091629 snoRNA:Psi28S-1837a CR33652
FBtr0091630 Cadps CG33653
FBtr0091631 Cadps CG33653
FBtr0091633 CG33654 CG33654
FBtr0091635 snoRNA:Psi28S-2622 CR33656
FBtr0091636 sncRNA:204 CR33657
FBtr0091637 CG33658 CG33658
FBtr0091638 sncRNA:357 CR33659
FBtr0091639 sncRNA:438 CR33660
FBtr0091640 snoRNA:Psi28S-1180 CR33661
FBtr0091641 snoRNA:U3:9B CR33662
FBtr0091642 snoRNA:Or-CD10 CR33663
FBtr0091650 Mvk CG33671
FBtr0091651 CG33672 CG33672
FBtr0091653 snoRNA:Me18S-C1831 CR33674
FBtr0091657 LSm-4 CG33677
FBtr0091659 CG33679 CG33679
FBtr0091660 CG33680 CG33680
FBtr0091662 RNaseMRP:RNA CR33682
FBtr0091663 sncRNA:641 CR33683
FBtr0091664 snoRNA:229 CR33684
FBtr0091665 sncRNA:649 CR33685
FBtr0091666 snoRNA:Psi28S-2566 CR33686
FBtr0091668 CG33688 CG33688
FBtr0091677 snoRNA:Psi28S-2648 CR33693
FBtr0091678 cana CG33694
FBtr0091680 CG33695 CG33695
FBtr0091681 CG33695 CG33695
FBtr0091682 CG33695 CG33695
FBtr0091683 CG33695 CG33695
FBtr0091684 CNMaR CG33696
FBtr0091686 CheA86a CG33698
FBtr0091687 sncRNA:400 CR33699
FBtr0091690 CG33702 CG33702
FBtr0091691 CG33703 CG33703
FBtr0091692 CG33704 CG33704
FBtr0091693 sncRNA:254 CR33705
FBtr0091694 IM18 CG33706
FBtr0091695 sncRNA:157 CR33707
FBtr0091697 snoRNA:Psi28S-3186 CR33709
FBtr0091698 CG33710 CG33710
FBtr0091699 sncRNA:763 CR33711
FBtr0091700 sncRNA:359 CR33712
FBtr0091702 anox CG33713
FBtr0091703 SLIRP1 CG33714
FBtr0091704 SLIRP1 CG33714
FBtr0091708 scaRNA:MeU5-U42 CR33716
FBtr0091709 PGRP-LD CG33717
FBtr0091710 PGRP-LD CG33717
FBtr0091711 PGRP-LD CG33717
FBtr0091716 Pif1B CG33720
FBtr0091717 Pif1B CG33720
FBtr0091718 CG33721 CG33721
FBtr0091719 CG33722 CG33722
FBtr0091720 CG33722 CG33722
FBtr0091721 CG33723 CG33723
FBtr0091722 CheA56a CG33724
FBtr0091723 CG33725 CG33725
FBtr0091724 scaRNA:MeU2-C28 CR33726
FBtr0091725 sncRNA:430a CR33727
FBtr0091726 sncRNA:430b CR33728
FBtr0091727 sncRNA:430c CR33729
FBtr0091728 sncRNA:430d CR33730
FBtr0091729 sncRNA:430e CR33731
FBtr0091730 sncRNA:430f CR33732
FBtr0091731 sncRNA:430g CR33733
FBtr0091732 sncRNA:430h CR33734
FBtr0091733 sncRNA:430i CR33735
FBtr0091734 sncRNA:430j CR33736
FBtr0091735 sncRNA:430k CR33737
FBtr0091736 sncRNA:430l CR33738
FBtr0091737 sncRNA:430m CR33739
FBtr0091738 sncRNA:430n CR33740
FBtr0091739 sncRNA:430o CR33741
FBtr0091740 sncRNA:430p CR33742
FBtr0091741 sncRNA:430q CR33743
FBtr0091742 sncRNA:430r CR33744
FBtr0091743 sncRNA:430s CR33745
FBtr0091744 sncRNA:430t CR33746
FBtr0091746 primo-2 CG33747
FBtr0091747 primo-1 CG33748
FBtr0091748 primo-1 CG33748
FBtr0091750 sncRNA:158 CR33749
FBtr0091751 snoRNA:Psi18S-1377a CR33750
FBtr0091752 snoRNA:Psi28S-3436a CR33751
FBtr0091753 CG33752 CG33752
FBtr0091754 snoRNA:Psi28S-3327c CR33753
FBtr0091755 snoRNA:Psi28S-291 CR33754
FBtr0091756 gdl-ORF39 CG33755
FBtr0091757 gdl CG33756
FBtr0091758 CG33757 CG33757
FBtr0091759 CG33758 CG33758
FBtr0091765 CG33764 CG33764
FBtr0091766 snoRNA:Psi18S-841a CR33765
FBtr0091767 CG33766 CG33766
FBtr0091768 CG33767 CG33767
FBtr0091770 CG33769 CG33769
FBtr0091774 CG33773 CG33773
FBtr0091775 CG33774 CG33774
FBtr0091776 CG33775 CG33775
FBtr0091777 snoRNA:Psi28S-2149 CR33776
FBtr0091778 CG33777 CG33777
FBtr0091779 snoRNA:Me28S-A2564 CR33778
FBtr0091780 CheA84a CG33779
FBtr0091781 snoRNA:660 CR33780
FBtr0091784 CG33783 CG33783
FBtr0091785 CG33784 CG33784
FBtr0091786 Polr3K CG33785
FBtr0091787 Tcs1 CG33786
FBtr0091788 snoRNA:Psi28S-3342 CR33787
FBtr0091789 snRNA:U2:34ABc CR33788
FBtr0091790 sncRNA:765 CR33789
FBtr0091792 CG33791 CG33791
FBtr0091793 CG33791 CG33791
FBtr0091794 CG33791 CG33791
FBtr0091795 CG33791 CG33791
FBtr0091797 sncRNA:838 CR33793
FBtr0091798 snoRNA:684 CR33794
FBtr0091800 CG33796 CG33796
FBtr0091802 CG33798 CG33798
FBtr0091803 snoRNA:Psi28S-3436b CR33799
FBtr0091804 CheA46a CG33800
FBtr0091805 His1:CG33801 CG33801
FBtr0091807 His3:CG33803 CG33803
FBtr0091808 His1:CG33804 CG33804
FBtr0091810 His3:CG33806 CG33806
FBtr0091811 His1:CG33807 CG33807
FBtr0091812 His2A:CG33808 CG33808
FBtr0091813 His3:CG33809 CG33809
FBtr0091814 His1:CG33810 CG33810
FBtr0091816 His3:CG33812 CG33812
FBtr0091817 His1:CG33813 CG33813
FBtr0091818 His2A:CG33814 CG33814
FBtr0091819 His3:CG33815 CG33815
FBtr0091820 His1:CG33816 CG33816
FBtr0091821 His2A:CG33817 CG33817
FBtr0091822 His3:CG33818 CG33818
FBtr0091823 His1:CG33819 CG33819
FBtr0091824 His2A:CG33820 CG33820
FBtr0091825 His3:CG33821 CG33821
FBtr0091826 His1:CG33822 CG33822
FBtr0091827 His2A:CG33823 CG33823
FBtr0091828 His3:CG33824 CG33824
FBtr0091829 His1:CG33825 CG33825
FBtr0091830 His2A:CG33826 CG33826
FBtr0091831 His3:CG33827 CG33827
FBtr0091832 His1:CG33828 CG33828
FBtr0091833 His2A:CG33829 CG33829
FBtr0091834 His3:CG33830 CG33830
FBtr0091835 His1:CG33831 CG33831
FBtr0091836 His2A:CG33832 CG33832
FBtr0091837 His3:CG33833 CG33833
FBtr0091838 His1:CG33834 CG33834
FBtr0091839 His2A:CG33835 CG33835
FBtr0091840 His3:CG33836 CG33836
FBtr0091841 His1:CG33837 CG33837
FBtr0091842 His2A:CG33838 CG33838
FBtr0091843 His3:CG33839 CG33839
FBtr0091844 His1:CG33840 CG33840
FBtr0091845 His2A:CG33841 CG33841
FBtr0091846 His3:CG33842 CG33842
FBtr0091847 His1:CG33843 CG33843
FBtr0091848 His2A:CG33844 CG33844
FBtr0091849 His3:CG33845 CG33845
FBtr0091850 His1:CG33846 CG33846
FBtr0091851 His2A:CG33847 CG33847
FBtr0091852 His3:CG33848 CG33848
FBtr0091853 His1:CG33849 CG33849
FBtr0091854 His2A:CG33850 CG33850
FBtr0091855 His3:CG33851 CG33851
FBtr0091856 His1:CG33852 CG33852
FBtr0091857 His2A:CG33853 CG33853
FBtr0091858 His3:CG33854 CG33854
FBtr0091859 His1:CG33855 CG33855
FBtr0091860 His2A:CG33856 CG33856
FBtr0091861 His3:CG33857 CG33857
FBtr0091862 His1:CG33858 CG33858
FBtr0091863 His2A:CG33859 CG33859
FBtr0091864 His3:CG33860 CG33860
FBtr0091865 His1:CG33861 CG33861
FBtr0091866 His2A:CG33862 CG33862
FBtr0091867 His3:CG33863 CG33863
FBtr0091868 His1:CG33864 CG33864
FBtr0091869 His2A:CG33865 CG33865
FBtr0091870 His3:CG33866 CG33866
FBtr0091872 His2B:CG33868 CG33868
FBtr0091873 His4:CG33869 CG33869
FBtr0091874 His2B:CG33870 CG33870
FBtr0091875 His4:CG33871 CG33871
FBtr0091876 His2B:CG33872 CG33872
FBtr0091877 His4:CG33873 CG33873
FBtr0091878 His2B:CG33874 CG33874
FBtr0091879 His4:CG33875 CG33875
FBtr0091880 His2B:CG33876 CG33876
FBtr0091881 His4:CG33877 CG33877
FBtr0091882 His2B:CG33878 CG33878
FBtr0091883 His4:CG33879 CG33879
FBtr0091884 His2B:CG33880 CG33880
FBtr0091885 His4:CG33881 CG33881
FBtr0091886 His2B:CG33882 CG33882
FBtr0091887 His4:CG33883 CG33883
FBtr0091888 His2B:CG33884 CG33884
FBtr0091889 His4:CG33885 CG33885
FBtr0091890 His2B:CG33886 CG33886
FBtr0091891 His4:CG33887 CG33887
FBtr0091892 His2B:CG33888 CG33888
FBtr0091893 His4:CG33889 CG33889
FBtr0091894 His2B:CG33890 CG33890
FBtr0091895 His4:CG33891 CG33891
FBtr0091896 His2B:CG33892 CG33892
FBtr0091897 His4:CG33893 CG33893
FBtr0091898 His2B:CG33894 CG33894
FBtr0091899 His4:CG33895 CG33895
FBtr0091900 His2B:CG33896 CG33896
FBtr0091901 His4:CG33897 CG33897
FBtr0091902 His2B:CG33898 CG33898
FBtr0091903 His4:CG33899 CG33899
FBtr0091904 His2B:CG33900 CG33900
FBtr0091905 His4:CG33901 CG33901
FBtr0091906 His2B:CG33902 CG33902
FBtr0091907 His4:CG33903 CG33903
FBtr0091908 His2B:CG33904 CG33904
FBtr0091909 His4:CG33905 CG33905
FBtr0091910 His2B:CG33906 CG33906
FBtr0091911 His4:CG33907 CG33907
FBtr0091912 His2B:CG33908 CG33908
FBtr0091913 His4:CG33909 CG33909
FBtr0091914 His2B:CG33910 CG33910
FBtr0091916 CG33912 CG33912
FBtr0091917 snoRNA:Psi18S-176 CR33913
FBtr0091919 sncRNA:128 CR33915
FBtr0091920 sncRNA:184 CR33916
FBtr0091921 sncRNA:419 CR33917
FBtr0091922 snoRNA:Psi28S-2179 CR33918
FBtr0091923 CG33919 CG33919
FBtr0091924 CG33920 CG33920
FBtr0091925 snoRNA:U3:54Aa CR33921
FBtr0091926 CG33922 CG33922
FBtr0091928 CheB74a CG33924
FBtr0091929 snRNA:7SKa CR33925
FBtr0091930 CG33926 CG33926
FBtr0091931 CG33927 CG33927
FBtr0091932 CG33928 CG33928
FBtr0091934 snoRNA:185 CR33930
FBtr0091935 Rpp20 CG33931
FBtr0091936 CG33932 CG33932
FBtr0091937 Indy-2 CG33933
FBtr0091938 Indy-2 CG33933
FBtr0091948 lncRNA:CR33938 CR33938
FBtr0091953 lncRNA:CR33942 CR33942
FBtr0091954 BG642312 CG33943
FBtr0091956 asRNA:CR33945 CR33945
FBtr0091959 lncRNA:CR33948 CR33948
FBtr0099988 kay CG33956
FBtr0099989 kay CG33956
FBtr0099990 kay CG33956
FBtr0099993 Plp CG33957
FBtr0099994 CG33958 CG33958
FBtr0100001 Sema2b CG33960
FBtr0100003 Cp7Fa CG33962
FBtr0100004 lncRNA:CR33963 CR33963
FBtr0100005 CG33964 CG33964
FBtr0100006 CG33965 CG33965
FBtr0100007 CG33966 CG33966
FBtr0100008 kibra CG33967
FBtr0100009 drd CG33968
FBtr0100010 CG33969 CG33969
FBtr0100012 osy CG33970
FBtr0100013 osy CG33970
FBtr0100014 Ir62a CG33971
FBtr0100015 tRNA:Asn-GTT-1-2 CR33972
FBtr0100016 tRNA:Asn-GTT-1-3 CR33973
FBtr0100019 Octbeta2R CG33976
FBtr0100020 Dpm3 CG33977
FBtr0100022 capt CG33979
FBtr0100023 capt CG33979
FBtr0100024 Vsx2 CG33980
